,word,frequency,decade,count,freq_entropy
780065,synod,1.1660932908216145e-06,1880,18.0,1.6473168029790852
2919537,synod,9.5048340966335e-07,1970,18.0,1.6473168029790852
2625754,synod,1.140766513613826e-06,1960,18.0,1.6473168029790852
3226031,synod,7.416101449145256e-07,1980,18.0,1.6473168029790852
2330157,synod,1.0283337998409168e-06,1950,18.0,1.6473168029790852
147540,synod,2.795407181686538e-06,1840,18.0,1.6473168029790852
6758,synod,9.623225762302047e-06,1830,18.0,1.6473168029790852
309725,tecumseh,5.747524139026632e-07,1850,18.0,1.6512591442889868
7624,tecumseh,7.983713225020957e-06,1830,18.0,1.6512591442889868
3553874,tecumseh,2.7142317689293066e-07,1990,18.0,1.6512591442889868
2951812,tecumseh,2.0662682818768482e-07,1970,18.0,1.6512591442889868
951795,tecumseh,1.3019406913937442e-06,1890,18.0,1.6512591442889868
135664,tecumseh,2.8905699793609736e-05,1840,18.0,1.6512591442889868
2053254,tecumseh,1.2278821084192888e-06,1940,18.0,1.6512591442889868
2613973,tecumseh,2.9741412676360467e-06,1960,18.0,1.6512591442889868
460161,tecumseh,5.040344033722366e-07,1860,18.0,1.6512591442889868
625262,tecumseh,5.584878423797025e-07,1870,18.0,1.6512591442889868
1534648,tecumseh,7.368613024391952e-07,1920,18.0,1.6512591442889868
1327712,tecumseh,2.115199136666956e-06,1910,18.0,1.6512591442889868
3867349,tecumseh,2.199580024759101e-07,2000,18.0,1.6512591442889868
1139342,tecumseh,6.463231987414105e-07,1900,18.0,1.6512591442889868
774945,tecumseh,1.865749265314583e-06,1880,18.0,1.6512591442889868
2352209,tecumseh,3.164103999510513e-07,1950,18.0,1.6512591442889868
3259255,tecumseh,1.9516056445119094e-07,1980,18.0,1.6512591442889868
1787550,tecumseh,5.760780147890748e-07,1930,18.0,1.6512591442889868
966306,crockett,4.649788183549087e-07,1890,18.0,1.6596259331604846
2063678,crockett,6.139410542096444e-07,1940,18.0,1.6596259331604846
2919506,crockett,9.5048340966335e-07,1970,18.0,1.6596259331604846
181241,crockett,1.784302456395663e-07,1840,18.0,1.6596259331604846
1766181,crockett,2.839241644317583e-06,1930,18.0,1.6596259331604846
1139695,crockett,6.463231987414105e-07,1900,18.0,1.6596259331604846
789817,crockett,5.597247795943749e-07,1880,18.0,1.6596259331604846
32457,crockett,4.989820765638098e-07,1830,18.0,1.6596259331604846
1340060,crockett,7.465408717648081e-07,1910,18.0,1.6596259331604846
2642682,crockett,4.481582732054317e-07,1960,18.0,1.6596259331604846
1548160,crockett,3.315875860976378e-07,1920,18.0,1.6596259331604846
2336540,crockett,7.119233998898655e-07,1950,18.0,1.6596259331604846
319014,crockett,2.873762069513316e-07,1850,18.0,1.6596259331604846
441093,crockett,2.576175839458098e-06,1860,18.0,1.6596259331604846
595840,crockett,2.371034749012009e-05,1870,18.0,1.6596259331604846
3228484,crockett,6.635459191340491e-07,1980,18.0,1.6596259331604846
3825252,crockett,1.2254802995086422e-06,2000,18.0,1.6596259331604846
3521354,crockett,1.221404296018188e-06,1990,18.0,1.6596259331604846
1316087,elinor,1.1281062062223768e-05,1910,18.0,1.666664308184543
792239,elinor,4.664373163286458e-07,1880,18.0,1.666664308184543
290172,elinor,4.253167862879707e-06,1850,18.0,1.666664308184543
1528653,elinor,1.1052919536587927e-06,1920,18.0,1.666664308184543
2909683,elinor,1.818316088051626e-06,1970,18.0,1.666664308184543
3859092,elinor,2.51380574258183e-07,2000,18.0,1.666664308184543
3227168,elinor,7.025780320242874e-07,1980,18.0,1.666664308184543
134882,elinor,4.193110772529807e-05,1840,18.0,1.666664308184543
2325586,elinor,1.423846799779731e-06,1950,18.0,1.666664308184543
1136828,elinor,7.755878384896926e-07,1900,18.0,1.666664308184543
629663,elinor,4.0617297627614723e-07,1870,18.0,1.666664308184543
2662021,elinor,2.0370830600246893e-07,1960,18.0,1.666664308184543
11104,elinor,4.4908386890742885e-06,1830,18.0,1.666664308184543
2047152,elinor,2.0055407770848385e-06,1940,18.0,1.666664308184543
3516511,elinor,1.730322752692433e-06,1990,18.0,1.666664308184543
1772057,elinor,1.6459371851116422e-06,1930,18.0,1.666664308184543
966085,elinor,4.649788183549087e-07,1890,18.0,1.666664308184543
479881,elinor,1.6801146779074552e-07,1860,18.0,1.666664308184543
429850,&c.;,1.674514295647764e-05,1860,18.0,1.6752337502329948
597407,&c.;,1.431759741373419e-05,1870,18.0,1.6752337502329948
2420074,&c.;,7.910259998776283e-08,1950,18.0,1.6752337502329948
2650890,&c.;,3.259332896039503e-07,1960,18.0,1.6752337502329948
3917123,&c.;,6.284514356454576e-08,2000,18.0,1.6752337502329948
763892,&c.;,8.116009304118436e-06,1880,18.0,1.6752337502329948
2082467,&c.;,2.4557642168385776e-07,1940,18.0,1.6752337502329948
281773,&c.;,2.758811586732783e-05,1850,18.0,1.6752337502329948
1136147,&c.;,8.1867605173912e-07,1900,18.0,1.6752337502329948
943053,&c.;,3.115358082977888e-06,1890,18.0,1.6752337502329948
2933705,&c.;,4.545790220129065e-07,1970,18.0,1.6752337502329948
1521785,&c.;,1.952682451463867e-06,1920,18.0,1.6752337502329948
134918,&c.;,4.1157909994193286e-05,1840,18.0,1.6752337502329948
1777856,&c.;,1.0698591703225675e-06,1930,18.0,1.6752337502329948
1336961,&c.;,9.539133361439217e-07,1910,18.0,1.6752337502329948
3589073,&c.;,1.0178369133484901e-07,1990,18.0,1.6752337502329948
3259900,&c.;,1.9516056445119094e-07,1980,18.0,1.6752337502329948
848,&c.;,9.46640282395342e-05,1830,18.0,1.6752337502329948
968212,quince,4.184809365194178e-07,1890,18.0,1.6830986336093228
1794817,quince,3.703358666501195e-07,1930,18.0,1.6830986336093228
1348035,quince,4.562194216340494e-07,1910,18.0,1.6830986336093228
2341133,quince,5.537181999143398e-07,1950,18.0,1.6830986336093228
3833361,quince,7.855642945568219e-07,2000,18.0,1.6830986336093228
3542478,quince,4.0713476533939604e-07,1990,18.0,1.6830986336093228
162517,quince,6.54244234011743e-07,1840,18.0,1.6830986336093228
20609,quince,1.4256630758965996e-06,1830,18.0,1.6830986336093228
634291,quince,3.046297322071105e-07,1870,18.0,1.6830986336093228
3231042,quince,5.854816933535728e-07,1980,18.0,1.6830986336093228
1540185,quince,5.158029117074366e-07,1920,18.0,1.6830986336093228
283494,quince,1.5518315175371905e-05,1850,18.0,1.6830986336093228
1149937,quince,3.4470570599541894e-07,1900,18.0,1.6830986336093228
452436,quince,8.960611615506428e-07,1860,18.0,1.6830986336093228
2655595,quince,2.444499672029628e-07,1960,18.0,1.6830986336093228
2935888,quince,4.1325365637536953e-07,1970,18.0,1.6830986336093228
2067850,quince,4.911528433677155e-07,1940,18.0,1.6830986336093228
794019,quince,4.197935846957812e-07,1880,18.0,1.6830986336093228
639194,niles,2.53858110172592e-07,1870,18.0,1.6839248608174606
175071,niles,2.9738374273261044e-07,1840,18.0,1.6839248608174606
474892,niles,2.240152903876607e-07,1860,18.0,1.6839248608174606
3212865,niles,1.6393487413900038e-06,1980,18.0,1.6839248608174606
788608,niles,6.063685112272395e-07,1880,18.0,1.6839248608174606
3821918,niles,1.539706017331371e-06,2000,18.0,1.6839248608174606
30837,niles,5.702652303586398e-07,1830,18.0,1.6839248608174606
343688,niles,1.1495048278053262e-07,1850,18.0,1.6839248608174606
1348596,niles,4.562194216340494e-07,1910,18.0,1.6839248608174606
1148582,niles,3.877939192448463e-07,1900,18.0,1.6839248608174606
1770488,niles,1.8928277628783889e-06,1930,18.0,1.6839248608174606
2330493,niles,1.0283337998409168e-06,1950,18.0,1.6839248608174606
2056600,niles,9.82305686735431e-07,1940,18.0,1.6839248608174606
2625866,niles,1.140766513613826e-06,1960,18.0,1.6839248608174606
3534286,niles,6.107021480090941e-07,1990,18.0,1.6839248608174606
980699,niles,2.3248940917745437e-07,1890,18.0,1.6839248608174606
2893115,niles,1.8968342827629463e-05,1970,18.0,1.6839248608174606
1549736,niles,3.315875860976378e-07,1920,18.0,1.6839248608174606
2080143,johnstone,2.865058252978341e-07,1940,18.0,1.6952486469481831
184364,johnstone,1.784302456395663e-07,1840,18.0,1.6952486469481831
936659,johnstone,8.137129321210902e-06,1890,18.0,1.6952486469481831
3850016,johnstone,3.770708613872745e-07,2000,18.0,1.6952486469481831
1525337,johnstone,1.4368795397564304e-06,1920,18.0,1.6952486469481831
3250919,johnstone,2.732247902316673e-07,1980,18.0,1.6952486469481831
3597888,johnstone,1.0178369133484901e-07,1990,18.0,1.6952486469481831
1166435,johnstone,1.723528529977095e-07,1900,18.0,1.6952486469481831
2649570,johnstone,3.259332896039503e-07,1960,18.0,1.6952486469481831
438185,johnstone,3.6402484687994864e-06,1860,18.0,1.6952486469481831
636764,johnstone,2.53858110172592e-07,1870,18.0,1.6952486469481831
2395847,johnstone,7.910259998776283e-08,1950,18.0,1.6952486469481831
806825,johnstone,2.332186581643229e-07,1880,18.0,1.6952486469481831
415047,johnstone,5.747524139026631e-08,1850,18.0,1.6952486469481831
2982017,johnstone,8.26507312750739e-08,1970,18.0,1.6952486469481831
59428,johnstone,1.4256630758965998e-07,1830,18.0,1.6952486469481831
1401102,johnstone,8.294898575164536e-08,1910,18.0,1.6952486469481831
1792088,johnstone,4.526327259057016e-07,1930,18.0,1.6952486469481831
3549835,esq,3.053510740045471e-07,1990,18.0,1.6967103964536665
3276164,esq,1.1709633867071457e-07,1980,18.0,1.6967103964536665
140093,esq,8.683605287792225e-06,1840,18.0,1.6967103964536665
779064,esq,1.2593807540873435e-06,1880,18.0,1.6967103964536665
3826,esq,2.024441567773171e-05,1830,18.0,1.6967103964536665
1582944,esq,1.1052919536587929e-07,1920,18.0,1.6967103964536665
2673790,esq,1.2222498360148137e-07,1960,18.0,1.6967103964536665
612450,esq,1.5739202830700709e-06,1870,18.0,1.6967103964536665
2959198,esq,1.653014625501478e-07,1970,18.0,1.6967103964536665
3849409,esq,3.770708613872745e-07,2000,18.0,1.6967103964536665
442904,esq,2.0721414360858616e-06,1860,18.0,1.6967103964536665
1795740,esq,3.703358666501195e-07,1930,18.0,1.6967103964536665
1139319,esq,6.463231987414105e-07,1900,18.0,1.6967103964536665
1342037,esq,6.635918860131628e-07,1910,18.0,1.6967103964536665
967540,esq,4.184809365194178e-07,1890,18.0,1.6967103964536665
290959,esq,3.7933659317575767e-06,1850,18.0,1.6967103964536665
2096581,esq,1.6371761445590517e-07,1940,18.0,1.6967103964536665
2365952,esq,1.977564999694071e-07,1950,18.0,1.6967103964536665
307144,lemuel,6.897028966831958e-07,1850,18.0,1.7044653538664176
2961253,lemuel,1.653014625501478e-07,1970,18.0,1.7044653538664176
450913,lemuel,1.0080688067444732e-06,1860,18.0,1.7044653538664176
3515656,lemuel,1.8321064440272824e-06,1990,18.0,1.7044653538664176
140267,lemuel,8.386221545059615e-06,1840,18.0,1.7044653538664176
3875457,lemuel,1.5711285891136438e-07,2000,18.0,1.7044653538664176
1141173,lemuel,5.601467722425558e-07,1900,18.0,1.7044653538664176
1356251,lemuel,2.903214501307587e-07,1910,18.0,1.7044653538664176
936920,lemuel,7.718648384691484e-06,1890,18.0,1.7044653538664176
594443,lemuel,4.4475940902238125e-05,1870,18.0,1.7044653538664176
2032209,lemuel,1.944146671663874e-05,1940,18.0,1.7044653538664176
56505,lemuel,1.4256630758965998e-07,1830,18.0,1.7044653538664176
2353975,lemuel,3.164103999510513e-07,1950,18.0,1.7044653538664176
1802157,lemuel,2.880390073945374e-07,1930,18.0,1.7044653538664176
762090,lemuel,1.1800864103114736e-05,1880,18.0,1.7044653538664176
3241615,lemuel,3.512890160121437e-07,1980,18.0,1.7044653538664176
1531182,lemuel,9.21076628048994e-07,1920,18.0,1.7044653538664176
2633472,lemuel,6.926082404083944e-07,1960,18.0,1.7044653538664176
3499625,medea,1.3469375153311685e-05,1990,18.0,1.7187256763870602
185221,medea,1.784302456395663e-07,1840,18.0,1.7187256763870602
793666,medea,4.197935846957812e-07,1880,18.0,1.7187256763870602
3844155,medea,4.713385767340932e-07,2000,18.0,1.7187256763870602
624622,medea,5.584878423797025e-07,1870,18.0,1.7187256763870602
1560664,medea,1.842153256097988e-07,1920,18.0,1.7187256763870602
306669,medea,7.471781380734621e-07,1850,18.0,1.7187256763870602
2352938,medea,3.164103999510513e-07,1950,18.0,1.7187256763870602
2654853,medea,2.444499672029628e-07,1960,18.0,1.7187256763870602
2921057,medea,8.67832678388276e-07,1970,18.0,1.7187256763870602
28661,medea,6.415483841534698e-07,1830,18.0,1.7187256763870602
3254980,medea,2.341926773414291e-07,1980,18.0,1.7187256763870602
946533,medea,2.13890256443258e-06,1890,18.0,1.7187256763870602
1811418,medea,2.057421481389553e-07,1930,18.0,1.7187256763870602
470777,medea,2.800191129845759e-07,1860,18.0,1.7187256763870602
2054320,medea,1.1460233011913363e-06,1940,18.0,1.7187256763870602
1354368,medea,3.317959430065814e-07,1910,18.0,1.7187256763870602
1149541,medea,3.4470570599541894e-07,1900,18.0,1.7187256763870602
477309,fabian,2.240152903876607e-07,1860,18.0,1.7202507039266532
2332433,fabian,9.096798998592726e-07,1950,18.0,1.7202507039266532
2635387,fabian,6.518665792079006e-07,1960,18.0,1.7202507039266532
2070391,fabian,4.502234397537393e-07,1940,18.0,1.7202507039266532
2893274,fabian,1.8141835514878723e-05,1970,18.0,1.7202507039266532
3219892,fabian,1.0148349351461928e-06,1980,18.0,1.7202507039266532
3542129,fabian,4.4106266245101246e-07,1990,18.0,1.7202507039266532
139509,fabian,9.754186761629624e-06,1840,18.0,1.7202507039266532
56676,fabian,1.4256630758965998e-07,1830,18.0,1.7202507039266532
3851843,fabian,3.456482896050016e-07,2000,18.0,1.7202507039266532
986045,fabian,1.859915273419635e-07,1890,18.0,1.7202507039266532
291192,fabian,3.678415448977044e-06,1850,18.0,1.7202507039266532
1538305,fabian,5.894890419513562e-07,1920,18.0,1.7202507039266532
794903,fabian,4.197935846957812e-07,1880,18.0,1.7202507039266532
640134,fabian,2.0308648813807362e-07,1870,18.0,1.7202507039266532
1145835,fabian,4.308821324942737e-07,1900,18.0,1.7202507039266532
1343060,fabian,6.221173931373401e-07,1910,18.0,1.7202507039266532
1786123,fabian,6.172264444168659e-07,1930,18.0,1.7202507039266532
801891,murdock,2.7986238979718744e-07,1880,18.0,1.721049699364909
373170,murdock,5.747524139026631e-08,1850,18.0,1.721049699364909
3533454,murdock,6.446300451207103e-07,1990,18.0,1.721049699364909
2630382,murdock,8.555748852103696e-07,1960,18.0,1.721049699364909
36169,murdock,3.564157689741499e-07,1830,18.0,1.721049699364909
942033,murdock,3.533839019497306e-06,1890,18.0,1.721049699364909
637256,murdock,2.53858110172592e-07,1870,18.0,1.721049699364909
176823,murdock,2.379069941860884e-07,1840,18.0,1.721049699364909
1337042,murdock,9.539133361439217e-07,1910,18.0,1.721049699364909
486423,murdock,1.6801146779074552e-07,1860,18.0,1.721049699364909
1753899,murdock,2.645844025066965e-05,1930,18.0,1.721049699364909
3835278,murdock,6.912965792100032e-07,2000,18.0,1.721049699364909
2324421,murdock,1.5820519997552566e-06,1950,18.0,1.721049699364909
1532682,murdock,8.473904978050744e-07,1920,18.0,1.721049699364909
2039823,murdock,4.379446186695464e-06,1940,18.0,1.721049699364909
3214319,murdock,1.4832202898290511e-06,1980,18.0,1.721049699364909
1110288,murdock,2.063925414647571e-05,1900,18.0,1.721049699364909
2912202,murdock,1.5290385285888674e-06,1970,18.0,1.721049699364909
772398,hive,2.425474044908958e-06,1880,18.0,1.7231373159091514
1121716,hive,2.714557434713924e-06,1900,18.0,1.7231373159091514
3511334,hive,2.612448077594458e-06,1990,18.0,1.7231373159091514
3821028,hive,1.6339737326781894e-06,2000,18.0,1.7231373159091514
2918614,hive,9.918087753008868e-07,1970,18.0,1.7231373159091514
2620371,hive,1.6704081092202453e-06,1960,18.0,1.7231373159091514
949815,hive,1.5344301005711986e-06,1890,18.0,1.7231373159091514
3224823,hive,7.806422578047637e-07,1980,18.0,1.7231373159091514
280161,hive,6.236063690843895e-05,1850,18.0,1.7231373159091514
1762892,hive,4.155991392406897e-06,1930,18.0,1.7231373159091514
16704,hive,2.1384946138448995e-06,1830,18.0,1.7231373159091514
2044300,hive,2.5785524276805064e-06,1940,18.0,1.7231373159091514
608419,hive,2.386266235622365e-06,1870,18.0,1.7231373159091514
149094,hive,2.319593193314361e-06,1840,18.0,1.7231373159091514
2324528,hive,1.5425006997613752e-06,1950,18.0,1.7231373159091514
440284,hive,2.800191129845759e-06,1860,18.0,1.7231373159091514
1512656,hive,5.563302833415923e-06,1920,18.0,1.7231373159091514
1331142,hive,1.5345562364054388e-06,1910,18.0,1.7231373159091514
3281763,eu,1.1709633867071457e-07,1980,18.0,1.7269393572221297
2646522,eu,3.666749508044441e-07,1960,18.0,1.7269393572221297
3805111,eu,9.018278101512316e-06,2000,18.0,1.7269393572221297
1801123,eu,2.880390073945374e-07,1930,18.0,1.7269393572221297
316682,eu,3.448514483415979e-07,1850,18.0,1.7269393572221297
793553,eu,4.197935846957812e-07,1880,18.0,1.7269393572221297
3514483,eu,2.001745929585364e-06,1990,18.0,1.7269393572221297
199014,eu,1.1895349709304417e-07,1840,18.0,1.7269393572221297
959345,eu,7.439661093678539e-07,1890,18.0,1.7269393572221297
1539691,eu,5.526459768293964e-07,1920,18.0,1.7269393572221297
630160,eu,4.0617297627614723e-07,1870,18.0,1.7269393572221297
1396859,eu,8.294898575164536e-08,1910,18.0,1.7269393572221297
2948981,eu,2.479521938252217e-07,1970,18.0,1.7269393572221297
1167844,eu,1.723528529977095e-07,1900,18.0,1.7269393572221297
59479,eu,1.4256630758965998e-07,1830,18.0,1.7269393572221297
477620,eu,2.240152903876607e-07,1860,18.0,1.7269393572221297
2106308,eu,1.2278821084192888e-07,1940,18.0,1.7269393572221297
2348035,eu,3.955129999388142e-07,1950,18.0,1.7269393572221297
1771234,connexion,1.7693824739950155e-06,1930,18.0,1.7349650403252967
1514507,connexion,4.273795554147332e-06,1920,18.0,1.7349650403252967
942858,connexion,3.2083538466488697e-06,1890,18.0,1.7349650403252967
3244433,connexion,3.122569031219055e-07,1980,18.0,1.7349650403252967
290541,connexion,4.023266897318642e-06,1850,18.0,1.7349650403252967
2330588,connexion,1.0283337998409168e-06,1950,18.0,1.7349650403252967
1143313,connexion,5.170585589931285e-07,1900,18.0,1.7349650403252967
136465,connexion,2.159005972238752e-05,1840,18.0,1.7349650403252967
2621212,connexion,1.5889247868192575e-06,1960,18.0,1.7349650403252967
2936370,connexion,4.1325365637536953e-07,1970,18.0,1.7349650403252967
625171,connexion,5.584878423797025e-07,1870,18.0,1.7349650403252967
440580,connexion,2.744187307248844e-06,1860,18.0,1.7349650403252967
2059494,connexion,8.185880722795259e-07,1940,18.0,1.7349650403252967
778269,connexion,1.3526682173530728e-06,1880,18.0,1.7349650403252967
3876911,connexion,1.5711285891136438e-07,2000,18.0,1.7349650403252967
2140,connexion,3.991856612510479e-05,1830,18.0,1.7349650403252967
1335400,connexion,1.0783368147713896e-06,1910,18.0,1.7349650403252967
3575461,connexion,1.3571158844646533e-07,1990,18.0,1.7349650403252967
190523,epidermis,1.1895349709304417e-07,1840,18.0,1.7360805905536882
3842308,epidermis,5.02761148516366e-07,2000,18.0,1.7360805905536882
74411,epidermis,7.128315379482999e-08,1830,18.0,1.7360805905536882
2951551,epidermis,2.0662682818768482e-07,1970,18.0,1.7360805905536882
632426,epidermis,3.554013542416289e-07,1870,18.0,1.7360805905536882
1578615,epidermis,1.1052919536587929e-07,1920,18.0,1.7360805905536882
1796090,epidermis,3.703358666501195e-07,1930,18.0,1.7360805905536882
1160240,epidermis,2.1544106624713685e-07,1900,18.0,1.7360805905536882
3549481,epidermis,3.053510740045471e-07,1990,18.0,1.7360805905536882
1343995,epidermis,5.806429002615174e-07,1910,18.0,1.7360805905536882
952337,epidermis,1.2554428095582534e-06,1890,18.0,1.7360805905536882
337894,epidermis,1.1495048278053262e-07,1850,18.0,1.7360805905536882
2676540,epidermis,1.2222498360148137e-07,1960,18.0,1.7360805905536882
476491,epidermis,2.240152903876607e-07,1860,18.0,1.7360805905536882
2309913,epidermis,8.187119098733452e-06,1950,18.0,1.7360805905536882
826860,epidermis,9.328746326572917e-08,1880,18.0,1.7360805905536882
2073327,epidermis,3.6836463252578667e-07,1940,18.0,1.7360805905536882
3221912,epidermis,9.367707093657164e-07,1980,18.0,1.7360805905536882
2363512,pawnee,1.977564999694071e-07,1950,18.0,1.7385303819980502
2622366,pawnee,1.4259581420172826e-06,1960,18.0,1.7385303819980502
802597,pawnee,2.7986238979718744e-07,1880,18.0,1.7385303819980502
957958,pawnee,7.904639912033447e-07,1890,18.0,1.7385303819980502
29172,pawnee,6.415483841534698e-07,1830,18.0,1.7385303819980502
1111542,pawnee,1.404675751931332e-05,1900,18.0,1.7385303819980502
3531106,pawnee,7.124858393439431e-07,1990,18.0,1.7385303819980502
2937824,pawnee,3.7192829073783257e-07,1970,18.0,1.7385303819980502
3263927,pawnee,1.9516056445119094e-07,1980,18.0,1.7385303819980502
455034,pawnee,7.280496937598973e-07,1860,18.0,1.7385303819980502
1593388,pawnee,7.368613024391953e-08,1920,18.0,1.7385303819980502
2059341,pawnee,8.185880722795259e-07,1940,18.0,1.7385303819980502
148710,pawnee,2.4385466904074057e-06,1840,18.0,1.7385303819980502
627980,pawnee,4.569445983106657e-07,1870,18.0,1.7385303819980502
1366414,pawnee,1.658979715032907e-07,1910,18.0,1.7385303819980502
1797182,pawnee,3.2918743702232844e-07,1930,18.0,1.7385303819980502
400282,pawnee,5.747524139026631e-08,1850,18.0,1.7385303819980502
3834254,pawnee,7.54141722774549e-07,2000,18.0,1.7385303819980502
2600487,percent,5.687535903588933e-05,1960,18.0,1.747678573900173
644254,percent,2.0308648813807362e-07,1870,18.0,1.747678573900173
802747,percent,2.7986238979718744e-07,1880,18.0,1.747678573900173
1334398,percent,1.1612858005230347e-06,1910,18.0,1.747678573900173
2305736,percent,2.293975399645122e-05,1950,18.0,1.747678573900173
2889639,percent,0.0001514987904272,1970,18.0,1.747678573900173
1509868,percent,8.91602175951426e-06,1920,18.0,1.747678573900173
42431,percent,2.851326151793199e-07,1830,18.0,1.747678573900173
3798073,percent,0.0002269652359833,2000,18.0,1.747678573900173
2032176,percent,1.9605184331094645e-05,1940,18.0,1.747678573900173
191084,percent,1.1895349709304417e-07,1840,18.0,1.747678573900173
973903,percent,2.789872910129452e-07,1890,18.0,1.747678573900173
3190071,percent,0.0002500006830619,1980,18.0,1.747678573900173
468273,percent,3.3602293558149105e-07,1860,18.0,1.747678573900173
1150573,percent,3.4470570599541894e-07,1900,18.0,1.747678573900173
1758093,percent,8.805763940347286e-06,1930,18.0,1.747678573900173
3494536,percent,0.0002591073502414,1990,18.0,1.747678573900173
346099,percent,1.1495048278053262e-07,1850,18.0,1.747678573900173
22831,2000,1.1405304607172797e-06,1830,18.0,1.7508435861535439
615321,2000,1.2185189288284415e-06,1870,18.0,1.7508435861535439
2612511,2000,3.5037828632424657e-06,1960,18.0,1.7508435861535439
2316468,2000,3.243206599498276e-06,1950,18.0,1.7508435861535439
1528275,2000,1.1421350187807524e-06,1920,18.0,1.7508435861535439
3498592,2000,1.7438939115370797e-05,1990,18.0,1.7508435861535439
3798940,2000,6.906681277743577e-05,2000,18.0,1.7508435861535439
1125521,2000,1.8527931697253767e-06,1900,18.0,1.7508435861535439
1333343,2000,1.2857092791505028e-06,1910,18.0,1.7508435861535439
2041759,2000,3.4380699035740088e-06,1940,18.0,1.7508435861535439
3199711,2000,5.9328811593162045e-06,1980,18.0,1.7508435861535439
156258,2000,1.0705814738373975e-06,1840,18.0,1.7508435861535439
457726,2000,6.160420485660669e-07,1860,18.0,1.7508435861535439
942962,2000,3.1618559648133787e-06,1890,18.0,1.7508435861535439
2899478,2000,5.330972167242267e-06,1970,18.0,1.7508435861535439
778033,2000,1.3993119489859373e-06,1880,18.0,1.7508435861535439
302071,2000,1.09202958641506e-06,1850,18.0,1.7508435861535439
1767111,2000,2.5923510665508366e-06,1930,18.0,1.7508435861535439
281107,katy,3.6899104972550977e-05,1850,18.0,1.751755582431255
594917,katy,3.50324192038177e-05,1870,18.0,1.751755582431255
2954323,katy,2.0662682818768482e-07,1970,18.0,1.751755582431255
3264123,katy,1.5612845156095273e-07,1980,18.0,1.751755582431255
1789490,katy,4.937811555334927e-07,1930,18.0,1.751755582431255
3815144,katy,2.6080734579286486e-06,2000,18.0,1.751755582431255
2057615,katy,9.004468795074785e-07,1940,18.0,1.751755582431255
3526283,katy,9.160532220136412e-07,1990,18.0,1.751755582431255
761542,katy,1.3619969636796456e-05,1880,18.0,1.751755582431255
426452,katy,8.585386004107096e-05,1860,18.0,1.751755582431255
958390,katy,7.904639912033447e-07,1890,18.0,1.751755582431255
1507132,katy,1.698465302122345e-05,1920,18.0,1.751755582431255
1119686,katy,3.490145273203617e-06,1900,18.0,1.751755582431255
2637586,katy,5.70383256806913e-07,1960,18.0,1.751755582431255
1342818,katy,6.221173931373401e-07,1910,18.0,1.751755582431255
2310057,katy,7.910259998776283e-06,1950,18.0,1.751755582431255
181760,katy,1.784302456395663e-07,1840,18.0,1.751755582431255
34449,katy,4.2769892276898e-07,1830,18.0,1.751755582431255
2356223,ses,2.768590999571699e-07,1950,18.0,1.753193846240013
21679,ses,1.2830967683069395e-06,1830,18.0,1.753193846240013
136915,ses,1.849726879796837e-05,1840,18.0,1.753193846240013
292863,ses,2.931237310903582e-06,1850,18.0,1.753193846240013
1351451,ses,3.7327043588240403e-07,1910,18.0,1.753193846240013
440226,ses,2.856194952442674e-06,1860,18.0,1.753193846240013
952001,ses,1.3019406913937442e-06,1890,18.0,1.753193846240013
780419,ses,1.1194495591887498e-06,1880,18.0,1.753193846240013
616788,ses,1.0662040627248863e-06,1870,18.0,1.753193846240013
2946739,ses,2.479521938252217e-07,1970,18.0,1.753193846240013
1146985,ses,3.877939192448463e-07,1900,18.0,1.753193846240013
3266036,ses,1.5612845156095273e-07,1980,18.0,1.753193846240013
1777641,ses,1.0698591703225675e-06,1930,18.0,1.753193846240013
3854306,ses,3.142257178227288e-07,2000,18.0,1.753193846240013
2081547,ses,2.4557642168385776e-07,1940,18.0,1.753193846240013
3585289,ses,1.0178369133484901e-07,1990,18.0,1.753193846240013
2640478,ses,4.888999344059255e-07,1960,18.0,1.753193846240013
1549260,ses,3.315875860976378e-07,1920,18.0,1.753193846240013
50377,waterman,1.4256630758965998e-07,1830,18.0,1.7693842647275773
329845,waterman,1.7242572417079894e-07,1850,18.0,1.7693842647275773
3226859,waterman,7.025780320242874e-07,1980,18.0,1.7693842647275773
632056,waterman,3.554013542416289e-07,1870,18.0,1.7693842647275773
2923420,waterman,7.438565814756651e-07,1970,18.0,1.7693842647275773
474478,waterman,2.240152903876607e-07,1860,18.0,1.7693842647275773
1506687,waterman,1.937945225415083e-05,1920,18.0,1.7693842647275773
3524090,waterman,1.0517648104601065e-06,1990,18.0,1.7693842647275773
3829846,waterman,9.426771534681864e-07,2000,18.0,1.7693842647275773
1320676,waterman,4.893990159347076e-06,1910,18.0,1.7693842647275773
807825,waterman,1.8657492653145834e-07,1880,18.0,1.7693842647275773
1113804,waterman,8.531466223386618e-06,1900,18.0,1.7693842647275773
1777159,waterman,1.1110075999503584e-06,1930,18.0,1.7693842647275773
166925,waterman,4.758139883721767e-07,1840,18.0,1.7693842647275773
967247,waterman,4.184809365194178e-07,1890,18.0,1.7693842647275773
2087057,waterman,2.046470180698815e-07,1940,18.0,1.7693842647275773
2351330,waterman,3.559616999449328e-07,1950,18.0,1.7693842647275773
2622589,waterman,1.4259581420172826e-06,1960,18.0,1.7693842647275773
1553692,honore,2.579014558537183e-07,1920,18.0,1.771696507813113
