word,delta_freq,first_use
stations,1.7452087400497145,1830
details,1.7456625879963437,1830
tie,1.7463584460117951,1830
trick,1.7463920183682704,1830
brothers,1.746451428642592,1830
aimed,1.7469273109409498,1830
europeans,1.7476956132217376,1830
created,1.7483772597390614,1830
robert,1.7509876214726778,1830
makes,1.7525089069637396,1830
questions,1.7531200922548853,1830
summer,1.7535615823659174,1830
knocked,1.7545247555244814,1830
occurs,1.755014230975876,1830
east,1.7550999599125423,1830
facilities,1.755238944705835,1830
thanks,1.7568535393644655,1830
office,1.7595031947011166,1830
shapes,1.760372600854734,1830
showed,1.761288741390146,1830
ai,1.7632537344076877,1830
cluster,1.763253734407688,1830
face,1.7656861135248256,1830
mother,1.766077450352378,1830
1,1.7686408349449643,1830
understands,1.7686958755632671,1830
section,1.7707093527349929,1830
morgan,1.7722499269301761,1830
rubbing,1.7732722215350043,1830
papa,1.7736258151983213,1830
dropping,1.774071241980741,1830
neatly,1.774182993092033,1830
lives,1.7756057745779916,1830
instead,1.7762022771568544,1830
scouts,1.7763472027324974,1830
convicted,1.779993485050799,1830
pockets,1.7803964790477624,1830
said,1.7813748106573195,1830
smoke,1.7822400807987824,1830
pacific,1.7836617637411099,1830
wants,1.7846006319183287,1830
sally,1.7854330266643883,1830
john,1.7857655843430753,1830
cost,1.7860095901246011,1830
rolling,1.7861531335558398,1830
brain,1.786490411527789,1830
displays,1.7874742527374636,1830
goes,1.7877958099393834,1830
ones,1.7883495486953351,1830
sees,1.7890091260338674,1830
pa,1.7896271877001106,1830
blowing,1.790614568217462,1830
africa,1.7907299104858565,1830
sure,1.7909327174479477,1830
yards,1.791094582845704,1830
quit,1.7915110057924266,1830
failure,1.7922345483815167,1830
choosing,1.7939190167452128,1830
allowing,1.7948910621781604,1830
sand,1.7969629969772463,1830
improve,1.798013216627194,1830
recall,1.7987695086789328,1830
paul,1.798918251689397,1830
second,1.7995395982321842,1830
scales,1.799556017174905,1830
filling,1.8009111634088573,1830
benjamin,1.8018249098478558,1830
told,1.8019173267422333,1830
management,1.8026842938353829,1830
swallowed,1.8030691413136675,1830
phenomenon,1.8033276829169536,1830
youngest,1.8033276829169536,1830
breathing,1.8059575357878739,1830
volunteer,1.808300362658979,1830
people,1.808685759598012,1830
right,1.808818944817704,1830
tend,1.8091376605818656,1830
ultimate,1.809511934230112,1830
dried,1.8103308972195435,1830
july,1.810516205639234,1830
beijing,1.8113492013340642,1980
likely,1.811724921089109,1830
does,1.8129742375592652,1830
sleeping,1.81439783443885,1830
enormous,1.8145813259914734,1830
doubled,1.817787355059472,1830
shouting,1.8179532115699701,1830
coming,1.8181485236986206,1830
knee,1.8185474055215176,1830
doors,1.8206426531219004,1830
designed,1.821652095269481,1830
changing,1.823048616568201,1830
definition,1.8238235191774173,1830
unfortunately,1.8248521181424544,1830
lid,1.82566979580265,1830
feels,1.8263853065567068,1830
resulting,1.8284174593749287,1830
disease,1.8290586174813561,1830
knock,1.8291224083941813,1830
bridge,1.8301996997911574,1830
dressed,1.8308685439442378,1830
sixth,1.8312987610710718,1830
begging,1.8319519318521433,1830
sport,1.832215345185903,1830
plant,1.8326500842651965,1830
hannah,1.8328558555027277,1830
furniture,1.8328558555027283,1830
teeth,1.8331484770328574,1830
gown,1.8340987505222826,1830
rolls,1.8346530933713796,1830
walks,1.8356453833276516,1830
distinctive,1.8367226400080081,1830
colored,1.8367226400080083,1830
mouth,1.8427387042382248,1830
jack,1.8432930299397443,1830
sat,1.8435990400400664,1830
down,1.843746933390714,1830
trading,1.8445384810293184,1830
documents,1.8446346759957353,1830
grandfather,1.8449488881254186,1830
manufacturers,1.8450541653853643,1830
memorial,1.8454950466468525,1830
generations,1.8465184940880504,1830
expectations,1.8471041157993577,1830
shot,1.849948572025453,1830
venus,1.8503279928969565,1830
fork,1.851416421128072,1830
sheet,1.8525564558701462,1830
next,1.8555292737380165,1830
concert,1.856759614262641,1830
organization,1.8577137558938142,1830
traditions,1.8580523222790688,1830
widely,1.859681673008108,1830
caught,1.8603659811187874,1830
drunk,1.8610147781500497,1830
musical,1.8612122752081148,1830
presidency,1.8624367569681202,1830
referring,1.865856861194342,1830
softly,1.8674460005317788,1830
totally,1.8675683637333336,1830
politicians,1.868081319227657,1830
dinner,1.8691856448077948,1830
fluid,1.869824015058702,1830
peers,1.8704786236622095,1830
usually,1.872648755214304,1830
nancy,1.8726970696467853,1830
sources,1.8731180055515517,1830
turned,1.8750690577364906,1830
harris,1.87570614093879,1830
liquid,1.8763419974783384,1830
answers,1.878010950593312,1830
threats,1.8783915715425181,1830
appreciate,1.8797381132351385,1830
graphic,1.88193427422359,1830
kissed,1.8823925002460453,1830
kiss,1.8832304793329815,1830
trap,1.8841848533604275,1830
beat,1.884496138895823,1830
songs,1.8851046022326092,1830
deal,1.8852105660905087,1830
w,1.888512196414791,1830
crops,1.8886575560358208,1830
scratch,1.8892004297225222,1830
thin,1.890921012991851,1830
transfer,1.8913971744082463,1830
lifts,1.8960288650106765,1830
-,1.8962138286434722,1830
debate,1.8979467280082754,1830
injuries,1.899387294784752,1830
cows,1.9019366123948094,1830
purse,1.9052936185683071,1830
minute,1.905681338156289,1830
wore,1.9056826236039768,1830
table,1.9070703175920285,1830
gang,1.909086750035391,1830
fifth,1.9095144128378188,1830
regarding,1.910191545608328,1830
india,1.9101915456083285,1830
responded,1.9150894726483496,1830
bench,1.9154628572209074,1830
joseph,1.9156336867639077,1830
healing,1.9243201813006978,1830
rural,1.9243632126784413,1830
amazed,1.9265179690750664,1830
season,1.927268102044272,1830
clearly,1.9278458112793857,1830
door,1.9285234277629237,1830
drop,1.9290463974880567,1830
tall,1.929207027057823,1830
capitol,1.9302988250357846,1830
speakers,1.9306512408387977,1830
official,1.9309182897575372,1830
snake,1.9336522045395232,1830
chose,1.9342893466452336,1830
continuing,1.9354464819084387,1830
fund,1.9358089929558089,1830
captured,1.9365390152029256,1830
lazy,1.9405924720636332,1830
sensitive,1.9411724094156928,1830
miracle,1.9431056153172719,1830
artist,1.9433207603352631,1830
expanded,1.943777331025618,1830
uses,1.9446769502778667,1830
festival,1.947169272930344,1830
creek,1.9478963424447193,1830
structure,1.9480171207688892,1830
new,1.953734655228012,1830
message,1.9562320597845293,1830
minor,1.957590839544019,1830
barrel,1.9576281618227087,1830
imagine,1.9576345658299377,1830
like,1.9582815602631904,1830
sell,1.9584711121456817,1830
bad,1.9599638741435421,1830
posted,1.9611699699024283,1830
jackson,1.9618070940187518,1830
plate,1.9622876786703736,1830
processes,1.962867364717992,1830
"""",1.964167325999324,1830
also,1.9673113611486102,1830
inches,1.9697609285275068,1830
insight,1.9700550983197005,1830
current,1.9712099954504265,1830
bed,1.9718993166323642,1830
milk,1.9723404687747628,1830
meanwhile,1.9751535252970327,1830
commissioner,1.9778602744507288,1830
knew,1.978022602599404,1830
sit,1.9783280306407116,1830
efficiency,1.978762524168627,1830
lists,1.9792523168726295,1830
peaks,1.980721694984636,1830
sheriff,1.9822565867704267,1830
joint,1.9825064893405813,1830
waiter,1.9836604512086489,1830
recognition,1.9867647711635923,1830
collar,1.9867647711635923,1830
audience,1.9868363404997287,1830
penny,1.9886696947723073,1830
painting,1.989073949516041,1830
catholic,1.9892759089615397,1830
scientific,1.9901910205953441,1830
married,1.9905842224162955,1830
serves,1.9949633597625445,1830
dragging,1.996327503898359,1830
medicine,1.9975731675515667,1830
wider,1.9992447645178073,1830
egg,2.003697425463282,1830
smoked,2.005163545530694,1830
demonstrate,2.0068611582403295,1830
involves,2.007107974272581,1830
platform,2.0131416044113255,1830
comfortable,2.014218314599933,1830
icy,2.0151471250373576,1830
invest,2.0158546907413735,1830
bald,2.01598676967279,1830
losses,2.0162423136922696,1830
opportunities,2.0174164348628496,1830
hidden,2.0178489518345404,1830
disturbing,2.018181985165426,1830
meal,2.0185581813688005,1830
snow,2.018694919271578,1830
charlotte,2.0191281987398377,1830
observers,2.0199912287033124,1830
comic,2.0199912287033124,1830
shallow,2.0212908662722273,1830
skirts,2.0229109624197785,1830
pit,2.0237343997179145,1830
built,2.023794211581361,1830
explained,2.024215287100026,1830
positive,2.0247300257678345,1830
economy,2.025304116595006,1830
balls,2.030890461951712,1830
mothers,2.031059745144339,1830
toast,2.0326397216088625,1830
feed,2.0345235397011785,1830
generation,2.0349333128209572,1830
listening,2.03537599369826,1830
stairs,2.0361957508297,1830
clara,2.040174993978126,1830
pocket,2.0402250068478334,1830
white,2.040808998136022,1830
years,2.0412659672888744,1830
neighbors,2.0413052848335154,1830
un,2.0414720490580813,1830
wait,2.0432741785803694,1830
harrison,2.043771373972547,1830
nights,2.044755646392073,1830
demonstrated,2.045374331912918,1830
calls,2.045716711278822,1830
code,2.0479045614869555,1830
up,2.0486023208606405,1830
dance,2.0487696563905518,1830
contract,2.0511650914096817,1830
aspects,2.051204445067008,1830
revenues,2.0516872156533896,1830
eat,2.0544946098495087,1830
home,2.0548090859097567,1830
hungry,2.055716493239732,1830
survey,2.0559677930840627,1830
c,2.0564689621518877,1830
fiction,2.0571293568089692,1830
regardless,2.0584774101227366,1830
pilot,2.0596627673469112,1830
slices,2.061100649003581,1830
simultaneously,2.061721163408989,1830
century,2.062143555114035,1830
eighth,2.066925210889012,1830
ma,2.0680136391201276,1830
linked,2.068432265362864,1830
margaret,2.0718231379290333,1830
catching,2.0724810684269466,1830
link,2.074238554003564,1830
checked,2.076030071112786,1830
actor,2.0761768508534963,1830
shows,2.0785631675816463,1830
drag,2.0790603734060795,1830
stepping,2.0803300638406492,1830
embarrassing,2.080898708620837,1830
nurse,2.084884276702424,1830
real,2.0857053941220243,1830
pot,2.0862460659408937,1830
amounts,2.0878527173327397,1830
flavor,2.088063632851209,1830
k,2.0885599046593737,1830
knees,2.0887939214502693,1830
communities,2.0889875548126478,1830
clearing,2.0890723592438913,1830
consulting,2.0910380824706554,1830
windows,2.091535569642922,1830
health,2.0919959560757704,1830
invisible,2.0926788272607366,1830
watch,2.094531708750786,1830
smaller,2.0948165763964535,1830
records,2.096053280305828,1830
adjusted,2.0962085619155224,1830
brass,2.0964670385477233,1830
pie,2.098417667394273,1830
stick,2.09859646917234,1830
perry,2.09954439509369,1830
founder,2.1003463601032752,1830
looking,2.101138317010505,1830
energy,2.1012107001679823,1830
recovery,2.101552416009162,1830
county,2.101615116163291,1830
subtle,2.101798451413964,1830
heel,2.103047422809169,1830
did,2.1032698744633223,1830
travel,2.1037441107071033,1830
family,2.1050462092117197,1830
off,2.1056650216704,1830
sofa,2.1071507393453572,1830
contributions,2.108891540300104,1830
increases,2.110350926220225,1830
jumping,2.1105612881546567,1830
crying,2.1110830843592043,1830
magic,2.113029611070082,1830
shorter,2.1134326302596818,1830
wagon,2.1136438995784466,1830
hammer,2.1139007838637625,1830
annoyed,2.114713093630842,1830
lane,2.114885259477429,1830
cool,2.1149217761824692,1830
opera,2.1151636183756084,1830
closed,2.1157927415076467,1830
dogs,2.1201027044663867,1830
kisses,2.1206700319227596,1830
used,2.1214632397562054,1830
handed,2.1220913364976735,1830
thomas,2.1239192709910784,1830
edwards,2.1239192709910784,1830
pond,2.1243009276435476,1830
shock,2.1280648518713474,1830
chill,2.131066217222031,1830
weapons,2.1322104327516165,1830
predicted,2.1362497166862373,1830
swim,2.1368244408499946,1830
january,2.1394145310813277,1830
cover,2.1404166875816824,1830
owners,2.1413826889194283,1830
blades,2.142688082318203,1830
associated,2.1445923396664934,1830
process,2.146176484526829,1830
bath,2.146422334384743,1830
drove,2.1466207365029764,1830
fence,2.148408906191185,1830
information,2.152733995519535,1830
finger,2.153592347368168,1830
favorite,2.157621308147338,1830
applications,2.1576657539462496,1830
takes,2.158936268853948,1830
border,2.16262316997866,1830
illness,2.1628400123489984,1830
prints,2.16292458087343,1830
michigan,2.163197048337908,1830
backward,2.163993219500344,1830
equipped,2.1662831594151593,1830
pictures,2.1667305110651847,1830
combine,2.167332715209449,1830
october,2.1679349193537147,1830
rain,2.169023422242093,1830
holding,2.1718439637977207,1830
national,2.1723746989270807,1830
killed,2.172865012316236,1830
slope,2.175002546013878,1830
steel,2.175318465818181,1830
else,2.176917731372355,1830
suits,2.1776183619934946,1830
accepting,2.1785127660616723,1830
hook,2.180147059209505,1830
decided,2.1811605130299045,1830
ink,2.183799883706073,1830
shoulders,2.1876124425902845,1830
susan,2.1880699063063145,1830
keeps,2.1897447098781395,1830
guessed,2.1905728792258774,1830
print,2.1920722446462926,1830
studied,2.192272828649023,1830
forces,2.192326374378566,1830
se,2.1924668144937702,1830
intervention,2.1924668144937702,1830
bill,2.1937270998132825,1830
reveal,2.1940486808822937,1830
perched,2.198415713732662,1830
reminded,2.200424081781495,1830
heal,2.20406716800961,1830
harry,2.2077923519555416,1830
pearl,2.2080030022381987,1830
out,2.208375560117458,1830
waved,2.2108489131419473,1830
gray,2.2120293154145707,1830
logic,2.2135470267967476,1830
guess,2.214875203159219,1830
mask,2.215442998554175,1830
stability,2.2182869561903167,1830
collection,2.219187417710995,1830
republicans,2.219373190009677,1830
scream,2.2194802251285575,1830
shut,2.219663918919175,1830
colors,2.219923766340614,1830
balanced,2.2203935914763475,1830
discussing,2.2212417173707237,1830
diamond,2.222745703331725,1830
alternative,2.2229254967198524,1830
jacob,2.2256454479761363,1830
february,2.226107839689706,1830
spoon,2.2266729851174007,1830
skilled,2.2269665671577616,1830
wright,2.2299973699861932,1830
symptoms,2.2327591666464217,1830
kissing,2.2338518594691994,1830
begins,2.236985054285078,1830
odds,2.237975893671296,1830
turkey,2.239616638461378,1830
winters,2.2398087977611167,1830
hanging,2.240157156725557,1830
maintenance,2.2418511766040603,1830
ribs,2.2432505843297803,1830
communications,2.2447095413204248,1830
minnesota,2.2471591042311267,1850
middle,2.2478565819435645,1830
beau,2.2481485113698016,1830
families,2.2482368507352533,1830
conflicts,2.25228113730982,1830
carved,2.25346867349948,1830
drained,2.254735378768451,1830
sandy,2.2555490288682285,1830
anna,2.255624294746677,1830
ridge,2.255927571962777,1830
sisters,2.2565449577241243,1830
ring,2.2584748714012823,1830
brush,2.264073185149139,1830
responsible,2.264745940246312,1830
wheel,2.265102874200645,1830
mud,2.26593572009409,1830
peel,2.267040515667027,1830
recalled,2.2674521061745923,1830
stores,2.2707017568099004,1830
fabric,2.2716585611619045,1830
corner,2.2747895724644627,1830
sour,2.2766060874630902,1830
connect,2.2766060874630902,1830
:,2.278936036876705,1830
gossip,2.2793279981367673,1830
space,2.2800694841471287,1830
balance,2.2826279779584673,1830
vegetables,2.2833145268593937,1830
publishing,2.283732246371403,1830
stove,2.283732246371403,1830
pan,2.286161977506324,1830
digging,2.2867196868099704,1830
date,2.2889731855635422,1830
ended,2.290457740424057,1830
nobody,2.2941733207699224,1830
onions,2.295104724949137,1830
wake,2.295769232664025,1830
searching,2.2963304448100117,1830
catch,2.29661890623339,1830
illusion,2.2971277817700155,1830
social,2.2991999816707214,1830
december,2.306059295784172,1830
crystal,2.3151664886735093,1830
tea,2.315340461928542,1830
tragic,2.3196903637084745,1830
achievement,2.3200707031680103,1830
cake,2.320355374419933,1830
looks,2.3215681503106356,1830
moved,2.3235211732819665,1830
whipped,2.3237165285587027,1830
ran,2.324240023379569,1830
harbor,2.325226415841717,1830
images,2.3259069058685267,1830
ruled,2.326272872374499,1830
growing,2.327000287279328,1830
baker,2.327177226042579,1830
rooms,2.3279077312957686,1830
retirement,2.3292013039998323,1830
partners,2.330382128515424,1830
fitness,2.3321667982870915,1830
guarantee,2.335653267592273,1830
teacher,2.336817880197775,1830
challenged,2.3389042182878446,1830
lock,2.339114058072626,1830
huge,2.3392294751767495,1830
diversity,2.3400628017804155,1830
legend,2.340871337058482,1830
wrapped,2.3414867404280226,1830
rang,2.3424246690671473,1830
obama,2.3426333345069974,1990
juice,2.3427267926637354,1830
joke,2.3455046333364296,1830
star,2.346089805948257,1830
handled,2.3466832788808194,1830
screamed,2.347237343025619,1830
lure,2.3485961626331906,1830
remembering,2.349535601098244,1830
looked,2.351865942947705,1830
spit,2.352841701850258,1830
georgia,2.355554137451756,1830
surviving,2.35582261236437,1830
issue,2.356954925790558,1830
stay,2.357291088779365,1830
expand,2.3576089257810655,1830
past,2.3579225060365627,1830
mixing,2.3580020178388525,1830
prime,2.3582432950329424,1830
witch,2.359910301101198,1830
smoking,2.3606402455184887,1830
wooden,2.361719194610297,1830
bake,2.3624176247403974,1830
drift,2.363782180184219,1830
clothing,2.3664721172313703,1830
chaos,2.3666973668142024,1830
yard,2.3669764804277107,1830
plenty,2.3674979988348124,1830
marilyn,2.368371481298297,1920
perceptions,2.368549792487939,1830
window,2.368666469817393,1830
drinking,2.3720753068541156,1830
sticks,2.372377751748526,1830
shower,2.3726134808574035,1830
exactly,2.3747679190031428,1830
year,2.3767201969932925,1830
depending,2.377096740077654,1830
dramatic,2.377548583814236,1830
tradition,2.3790634557209254,1830
about,2.379347509603484,1830
visitor,2.37949292219813,1830
signed,2.3818145202684495,1830
tub,2.384399936301305,1830
flags,2.384728411289086,1830
famous,2.3860543653682016,1830
farms,2.387739432010411,1830
run,2.3879340884592937,1830
expansion,2.3881431073159067,1830
races,2.389900282175126,1830
positions,2.3899884801410325,1830
brick,2.3902492393445827,1830
ii,2.3903732229658936,1830
explosion,2.3910789277195157,1830
chair,2.391228178923455,1830
forcing,2.3943129656693865,1830
suite,2.3955315886649897,1830
pepper,2.3969230452104506,1830
tired,2.3982349899533135,1830
won,2.4005080920746376,1830
owner,2.4019834035043504,1830
blue,2.4037727014643666,1830
hard,2.405708037470042,1830
room,2.4064799503015832,1830
northwest,2.4071870834928486,1830
earn,2.409006746789451,1830
prior,2.4090966720105036,1830
//,2.410462314956934,1830
broader,2.41069846501051,1830
knocking,2.412091484990292,1830
month,2.4136248495263963,1830
dug,2.4161566502143077,1830
glass,2.4181133396565144,1830
lights,2.4192147223706346,1830
red,2.4204154041913806,1830
employers,2.4211842323210044,1830
shaking,2.423511410064715,1830
match,2.4244738848105705,1830
sets,2.4277635373001374,1830
performance,2.4287008629410005,1830
corners,2.4295996224105925,1830
ward,2.4304308231024887,1830
expects,2.430956435304717,1830
fish,2.43244039264675,1830
reports,2.432528615324892,1830
complicated,2.4348285627810853,1830
investigate,2.4349694427534736,1830
clinton,2.4366735185818422,1830
dick,2.4411713633560987,1830
wool,2.442841111210651,1830
2,2.4445773166907787,1830
puts,2.4458635661878794,1830
cuba,2.446514556490667,1830
warned,2.450922690826686,1830
scandal,2.453474768600171,1830
april,2.453538506806302,1830
arena,2.455163427656274,1830
bryant,2.4568866372813,1830
critical,2.4576177519986855,1830
joel,2.4578688419016257,1830
benefits,2.4579757057643166,1830
june,2.4593341308352126,1830
muddy,2.461208337610731,1830
bullets,2.461208337610731,1830
jesus,2.465800144210751,1830
cheap,2.4661062646507523,1830
ash,2.4671332493526927,1830
caroline,2.4690505241635745,1830
attorney,2.46963919563044,1830
skull,2.470075274493528,1830
foster,2.4712268247380473,1830
backs,2.473038076648071,1830
martin,2.4738889138442377,1830
suggest,2.4744327406187883,1830
wizard,2.474742083379211,1830
newly,2.474852562936505,1830
largest,2.475781677901942,1830
laughed,2.479971978969086,1830
waist,2.4803102530668144,1830
sign,2.4815603586299027,1830
bars,2.482032326777701,1830
association,2.4829769022330486,1830
nod,2.4852757377211807,1830
architect,2.4870585080997327,1830
co.,2.4878091482591227,1830
apple,2.4890374685199426,1830
risk,2.489728875499054,1830
technical,2.490209221400331,1830
afternoon,2.4988333225999857,1830
relaxed,2.499457613206774,1830
agreement,2.4996125382654437,1830
lawyers,2.501137090654383,1830
pet,2.5023954513563647,1830
celebrity,2.50511048851824,1830
acid,2.505994177325995,1830
protest,2.5063392367652133,1830
overlooking,2.5080764325626594,1830
dog,2.5082905235924065,1830
dates,2.508546549982072,1830
daniel,2.5090624085558044,1830
younger,2.5106725512822337,1830
brown,2.5111449041351164,1830
peering,2.515676664176486,1830
endless,2.5161759494649854,1830
chickens,2.517108591871844,1830
del,2.518933906296697,1830
wet,2.521452840202993,1830
differences,2.5234589372660916,1830
weekly,2.5235558033724708,1830
dealing,2.527330352651019,1830
she,2.5279104334065123,1830
elizabeth,2.532172621429222,1830
thanksgiving,2.534677243211051,1830
black,2.5354920554726634,1830
watches,2.539763552060304,1830
swinging,2.5399250221825027,1830
ability,2.540565972285886,1830
rail,2.543454501844718,1830
reed,2.5472507807466767,1830
nodding,2.550936755106204,1830
wall,2.551090509354842,1830
teachers,2.553191407422332,1830
desperately,2.553677822245617,1830
anniversary,2.5577430624111512,1830
safer,2.5581632048373835,1830
mistakes,2.558535702246207,1830
clenched,2.559349636882801,1830
staircase,2.5609161380683085,1830
tropical,2.562695046194224,1830
badly,2.562868800011174,1830
series,2.5636994904509565,1830
demanding,2.5670899956817808,1830
track,2.5675233695309716,1830
federal,2.568732407707169,1830
feeding,2.5690417313144267,1830
noticed,2.5723708201052102,1830
salary,2.5774620764724143,1830
waited,2.577517690846627,1830
consistently,2.5787585865712432,1830
controlled,2.5787585865712432,1830
no.,2.580258736999732,1830
poorly,2.5807622839967066,1830
headnote,2.5810029766448785,1850
negative,2.5822959783223705,1830
's,2.5833275291536917,1830
dressing,2.583550036936482,1830
'll,2.583563548618856,1830
asked,2.5850738454393802,1830
responsibilities,2.5861054771312753,1830
mix,2.5877381194779487,1830
clothes,2.5882958544410988,1830
editor,2.5886343771460045,1830
neighborhood,2.5894489722364393,1830
november,2.5929069653353225,1830
bottle,2.5935530100277457,1830
relatives,2.59371475663988,1830
unlike,2.5962869947577767,1830
leaders,2.596768220952915,1830
katie,2.5968958521168304,1850
lungs,2.597341897987796,1830
rides,2.5978605020273267,1830
plans,2.5983227782872835,1830
freezing,2.5992792119285744,1830
candles,2.6026108203072376,1830
l,2.602855791511551,1830
sex,2.60289836983992,1830
everywhere,2.603498116008086,1830
fog,2.6052073925873587,1830
conditions,2.6145957092266667,1830
win,2.6152294737907744,1830
colleague,2.6212655962400007,1830
signature,2.6219812024633797,1830
entertainment,2.623112036989215,1830
recognized,2.6265895877691285,1830
waiting,2.6274341596482316,1830
transportation,2.627761633316312,1830
fee,2.6300217218271973,1830
paintings,2.63077457173627,1830
register,2.630812087773173,1830
studies,2.6308865243543282,1830
buttons,2.6317219916532655,1830
oldest,2.6336734804182624,1830
yellow,2.6340498047171357,1830
engines,2.634629126411487,1830
wrote,2.635632767338367,1830
calendar,2.636717389878163,1830
irony,2.636717389878163,1830
jenkins,2.638842061425204,1830
arab,2.6405589012821014,1830
depressed,2.6448806016115314,1830
curve,2.6448806016115314,1830
predict,2.6448806016115314,1830
holes,2.6479849215664752,1830
months,2.64869386660727,1830
trim,2.6503907695315556,1830
play,2.6514599065900306,1830
neutral,2.651559593029743,1830
candidates,2.652107051342711,1830
contributing,2.6531978362077946,1830
ad,2.657239856759249,1830
something,2.657430450255561,1830
supports,2.6588746788687354,1830
adds,2.66120702507827,1830
building,2.6630793213471735,1830
named,2.6648419646425014,1830
shook,2.668037780111872,1830
fried,2.6742681638516603,1830
inherited,2.6763672754402403,1830
talked,2.682042199211693,1830
burned,2.6835085829065455,1830
betty,2.6835484466643322,1830
locked,2.6845538106357045,1830
lacked,2.6864667745928457,1830
magical,2.6875399661536536,1830
involving,2.6880036548986768,1830
farm,2.6910468733738946,1830
peter,2.6912820156748922,1830
rack,2.693262563836133,1830
spots,2.693859872011745,1830
range,2.6948069849752856,1830
crosses,2.6959894055074067,1830
bottles,2.697454680848458,1830
presidents,2.7017597543343603,1830
nose,2.701827791598383,1830
casual,2.702765193902693,1830
throat,2.7054602255275855,1830
release,2.7088328095952305,1830
sprinkle,2.708998919226357,1830
professor,2.7092974644014975,1830
career,2.71561778665137,1830
professional,2.7170605790434252,1830
luck,2.7187224458189596,1830
total,2.7242043557301296,1830
agency,2.7252895666985273,1830
stretches,2.7296524157657465,1830
symbol,2.729652415765748,1830
cart,2.7300377421937214,1830
surge,2.730199330695775,1830
blade,2.7335097575738234,1830
providing,2.7354587044064473,1830
ultimately,2.7370768753060513,1830
thinking,2.7372666505685928,1830
crude,2.7393406230976582,1830
lined,2.7405610368119486,1830
clan,2.743683612591273,1830
runs,2.7498361810405605,1830
fighting,2.749906621026755,1830
gravel,2.7506758256759927,1830
jerry,2.750899022351234,1830
teaching,2.752598169972904,1830
avenue,2.7533530172099105,1830
final,2.75586186607131,1830
wilson,2.7592538168163547,1830
hundreds,2.7617988599862344,1830
raw,2.762019835715538,1830
sharply,2.76610429585206,1830
ugly,2.7686706754312493,1830
level,2.772732184666029,1830
duncan,2.775933244033725,1830
hugh,2.775933244033725,1830
emerging,2.7809341305010142,1830
dennis,2.7815669376121273,1830
ball,2.7826347996121314,1830
infected,2.7836552010788034,1830
running,2.788001846286225,1830
disappear,2.79014866495762,1830
oval,2.7918184128121726,1830
accent,2.7918184128121726,1830
structures,2.7937266960745184,1830
boxes,2.793764608987016,1830
hole,2.7938451412425263,1830
york,2.794967945450561,1830
cow,2.799891918922097,1830
gesture,2.8020401735913483,1830
sitting,2.8033519929672837,1830
talk,2.80394497492975,1830
sits,2.804651409423582,1830
dedicated,2.80564785386635,1830
frozen,2.8131911853504477,1830
supporters,2.814908640286559,1830
keys,2.8173728147601107,1830
chinese,2.8182035306129065,1830
walked,2.8184828032611384,1830
department,2.8197420189987112,1830
jersey,2.820075684196911,1830
boot,2.820204126339569,1830
shocked,2.820306355800052,1830
telling,2.8216424239964604,1830
bout,2.8244712597456485,1830
define,2.8252133699032274,1830
dropped,2.826215218615959,1830
stays,2.828552865612332,1830
coal,2.8331446722123523,1830
because,2.8331591503807867,1830
clue,2.8338006445837847,1830
sunday,2.834532892812358,1830
layer,2.8369181370420717,1830
inner,2.8382697208691483,1830
checks,2.838644748249739,1830
partnership,2.839137368961531,1830
row,2.8410134509234,1830
twist,2.8413877949039548,1830
aisle,2.8420866113808128,1830
bucket,2.843557078727891,1830
bishops,2.844494231921836,1830
americans,2.845695610252323,1830
involved,2.846567843834877,1830
curled,2.847951958664103,1830
counting,2.850259587721518,1830
wo,2.8505935372916436,1830
damned,2.8505935372924287,1830
sometime,2.851511898612433,1830
control,2.8550574707959444,1830
security,2.857732393691714,1830
creates,2.858804767918347,1830
healthy,2.859330380120575,1830
old-fashioned,2.859330380120575,1830
delivery,2.862810838448437,1830
meals,2.8695259091202034,1830
israel,2.870663091993004,1830
entry,2.8755866977022566,1830
list,2.875683861657821,1830
20th,2.877309502965273,1830
handful,2.8830620536383766,1830
license,2.886895820059646,1830
shelves,2.8891150715801643,1830
reducing,2.8928381580126126,1830
que,2.8940360206039224,1830
largely,2.8952834988055236,1830
senator,2.906813221577892,1830
bar,2.9151467659763464,1830
rounds,2.91524617422071,1830
meant,2.9159731835979676,1830
street,2.916512744132728,1830
slice,2.9180607576465256,1830
walking,2.922503509004165,1830
odd,2.9245364358321058,1830
males,2.9248567013316715,1830
item,2.925979023038844,1830
hot,2.926341810600466,1830
gasped,2.927001199116762,1830
managers,2.92826066606991,1830
traveled,2.931409333452781,1830
classic,2.9316748837139874,1830
believes,2.932758762331155,1830
reflects,2.9334130308782447,1830
patch,2.9335084450413613,1830
heat,2.93451523455322,1830
explaining,2.934889439507533,1830
stop,2.9369858889370937,1830
strip,2.9373829734408443,1830
terribly,2.9414278205800977,1830
searched,2.9448786328128396,1830
p,2.9517452017985053,1830
links,2.952289969781293,1830
participation,2.9524248576128724,1830
happened,2.952585665065777,1830
stopped,2.95635356666984,1830
behind,2.9577560877994227,1830
yankees,2.9597473398986187,1830
stephen,2.960231750265214,1830
patrick,2.9651591119629286,1830
obviously,2.965472189685656,1830
losing,2.966221235452185,1830
isolated,2.9665552693750965,1830
edges,2.9678904451991475,1830
try,2.9694620467027075,1830
nails,2.970242897841522,1830
clock,2.9748145825896573,1830
sticking,2.9754906768129725,1830
